1.0,0.0,RE-SSAT,1.0,dt,0.17741107940673828
1.0,0.0,ER-SSAT-efficient,1.0,dt,0.11436200141906738
0.24948726892221837,0.53793,RE-SSAT-correlation,1.0,dt,0.11577606201171875
,,FairSquare,1.0,dt,1.8578097820281982
0.9928871268656717,,VeriFair,1.0,dt,3.2001688480377197
4.033707865168539,0.54,AIF,1.0,dt,0.014122962951660156
1.0,0.0,RE-SSAT,0.5,dt,0.11843276023864746
0.9999999999999999,5.551115123125783e-17,ER-SSAT-efficient,0.5,dt,0.11165523529052734
0.24769542945829526,0.561314,RE-SSAT-correlation,0.5,dt,0.12481689453125
,,FairSquare,0.5,dt,1.605851173400879
0.9762631077216397,,VeriFair,0.5,dt,3.9348888397216797
4.117939330543933,0.5734141297552061,AIF,0.5,dt,0.009064912796020508
1.0,0.0,RE-SSAT,0.1,dt,0.12095403671264648
1.0000000000000002,-5.551115123125783e-17,ER-SSAT-efficient,0.1,dt,0.1195530891418457
0.1939556637733965,0.552171,RE-SSAT-correlation,0.1,dt,0.12480378150939941
,,FairSquare,0.1,dt,1.6088840961456299
0.9974223640603903,,VeriFair,0.1,dt,3.084747076034546
5.316109422492401,0.5700521878763549,AIF,0.1,dt,0.00796818733215332
1.0,0.0,RE-SSAT,0.05,dt,0.11963319778442383
1.0,0.0,ER-SSAT-efficient,0.05,dt,0.1236271858215332
0.04632845088778223,0.80201107,RE-SSAT-correlation,0.05,dt,0.12159895896911621
,,FairSquare,0.05,dt,1.5977518558502197
0.975191911627036,,VeriFair,0.05,dt,3.841609239578247
21.666666666666668,0.7948717948717949,AIF,0.05,dt,0.00742793083190918
1.0,0.0,RE-SSAT,0.01,dt,0.11557579040527344
1.0,0.0,ER-SSAT-efficient,0.01,dt,0.12173128128051758
0.25124968562351646,0.5984020000000001,RE-SSAT-correlation,0.01,dt,0.12041592597961426
,,FairSquare,0.01,dt,1.5642900466918945
0.9918315692590888,,VeriFair,0.01,dt,3.4058539867401123
4.0,0.6000000000000001,AIF,0.01,dt,0.007769107818603516
1.0,0.0,RE-SSAT,1.0,dt,0.11233711242675781
1.0,0.0,ER-SSAT-efficient,1.0,dt,0.12162375450134277
0.24948726892221837,0.53793,RE-SSAT-correlation,1.0,dt,0.12519502639770508
,,FairSquare,1.0,dt,1.6641418933868408
0.984143652210438,,VeriFair,1.0,dt,3.376801013946533
4.033707865168539,0.54,AIF,1.0,dt,0.008758783340454102
1.0,0.0,RE-SSAT,0.5,dt,0.11136507987976074
1.0,0.0,ER-SSAT-efficient,0.5,dt,0.11950206756591797
0.27938236344162803,0.48442799999999997,RE-SSAT-correlation,0.5,dt,0.12511801719665527
,,FairSquare,0.5,dt,1.5329651832580566
0.9884826120988482,,VeriFair,0.5,dt,3.221529006958008
3.6003081136597057,0.48623647653799373,AIF,0.5,dt,0.010057210922241211
1.0,0.0,RE-SSAT,0.1,dt,0.12338566780090332
1.0,0.0,ER-SSAT-efficient,0.1,dt,0.12303996086120605
0.2815123045321646,0.502289,RE-SSAT-correlation,0.1,dt,0.12626934051513672
,,FairSquare,0.1,dt,1.6878149509429932
0.9975426956628578,,VeriFair,0.1,dt,3.145664930343628
3.4346938775510205,0.477390956382553,AIF,0.1,dt,0.008361101150512695
1.0,0.0,RE-SSAT,0.05,dt,0.11472797393798828
1.0,0.0,ER-SSAT-efficient,0.05,dt,0.11138319969177246
0.2192293940374236,0.412713,RE-SSAT-correlation,0.05,dt,0.11654901504516602
,,FairSquare,0.05,dt,1.5792579650878906
0.9896918767507004,,VeriFair,0.05,dt,3.2512550354003906
4.333333333333333,0.3846153846153846,AIF,0.05,dt,0.007356882095336914
1.0,0.0,RE-SSAT,0.01,dt,0.11291098594665527
1.0,0.0,ER-SSAT-efficient,0.01,dt,0.11515283584594727
0.37612387612387616,0.415917,RE-SSAT-correlation,0.01,dt,0.11634087562561035
,,FairSquare,0.01,dt,1.5301170349121094
0.9836065573770492,,VeriFair,0.01,dt,3.3539178371429443
2.6666666666666665,0.41666666666666663,AIF,0.01,dt,0.0074481964111328125
1.0,0.0,RE-SSAT,1.0,dt,0.1112368106842041
1.0,0.0,ER-SSAT-efficient,1.0,dt,0.11108803749084473
0.24948726892221837,0.53793,RE-SSAT-correlation,1.0,dt,0.11659026145935059
,,FairSquare,1.0,dt,1.525749921798706
0.9827354491884628,,VeriFair,1.0,dt,3.538821220397949
4.033707865168539,0.54,AIF,1.0,dt,0.00860905647277832
1.0,0.0,RE-SSAT,0.5,dt,0.11168313026428223
1.0,0.0,ER-SSAT-efficient,0.5,dt,0.11124610900878906
0.20512100246967097,0.557455,RE-SSAT-correlation,0.5,dt,0.11520528793334961
,,FairSquare,0.5,dt,1.4865312576293945
0.9993756243756244,,VeriFair,0.5,dt,2.835277795791626
4.939516129032259,0.5627880184331797,AIF,0.5,dt,0.008040904998779297
1.0,0.0,RE-SSAT,0.1,dt,0.11107516288757324
1.0,0.0,ER-SSAT-efficient,0.1,dt,0.11114192008972168
0.23580770123066463,0.566563,RE-SSAT-correlation,0.1,dt,0.11454987525939941
,,FairSquare,0.1,dt,1.490684986114502
0.9932028594866987,,VeriFair,0.1,dt,3.042929172515869
4.2592592592592595,0.5668276972624798,AIF,0.1,dt,0.007795095443725586
1.0,0.0,RE-SSAT,0.05,dt,0.11516094207763672
1.0,0.0,ER-SSAT-efficient,0.05,dt,0.11453914642333984
0.38579109827740715,0.456469,RE-SSAT-correlation,0.05,dt,0.11889982223510742
,,FairSquare,0.05,dt,1.5332701206207275
